property_name,society,address,price,rate_per_sqft,total_area_sqft,area_type,bedRoom,bathroom,balcony,additionalRoom,current_floor,total_floors,facing,furnish_status,furnishDetails,features,rating,area_sqft,Environment,Safety,Lifestyle,Connectivity,Green Area,Amenitie,Management,Construction,avg_rating
3BHKFlatinSector72Gurgaon,Tata Primanti4.1 ★,"1502, Sector 72 Gurgaon, Gurgaon, Haryana",6500000.0,16050.0,2185.0,Built Up area,3.0,4.0,3.0,Servant Room,15.0,40.0,North-East,Fully-Furnished,"['5 Wardrobe', '1 Water Purifier', '7 Fan', '1 Exhaust Fan', '4 Geyser', '14 Light', '1 Curtains', '1 Modular Kitchen', '1 Chimney', 'No AC', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",4.0,2185.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.4
3BHKFlatinSector113Gurgaon,La Vida by Tata Housing,"Middle, Sector 113 Gurgaon , Gurgaon, Haryana",6500000.0,18500.0,1579.0,Carpet area,3.0,2.0,2.0,Pooja Room,10.0,25.0,North-East,Fully-Furnished,"['2 Wardrobe', '1 Water Purifier', '3 Fan', '2 Geyser', '1 Stove', '8 Light', '2 AC', '1 Modular Kitchen', '1 Chimney', '1 Curtains', 'No Bed', 'No Dining Table', 'No Exhaust Fan', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",4.5,1579.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.333333333333333
3BHKFlatinSector90Gurgaon,DLF Regal Gardens3.9 ★,"Middle Floor Tower B, Sector 90 Gurgaon, Gurgaon, Haryana",6500000.0,5505.0,1726.0,Unknown,3.0,3.0,2.0,Others,11.0,30.0,South-East,Unfurnished,Not Specified,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Natural Light', 'Airy Rooms', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",5.0,1726.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.5
3BHKFlatinSector81Gurgaon,Bestech Park View Ananda4.2 ★,"Sector 81 Gurgaon, Gurgaon, Haryana",6500000.0,7541.0,1790.0,Carpet area,3.0,3.0,3.0,Store Room,10.0,15.0,North-East,Semi-Furnished,"['3 Wardrobe', '1 Exhaust Fan', '6 Light', '1 Curtains', '1 Modular Kitchen', '5 AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'No open drainage around', 'Piped-gas', 'Swimming Pool', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",5.0,1790.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
4BHKFlatinSector69Gurgaon,Tulip Purple,"Sector 69 Gurgaon, Gurgaon, Haryana",6500000.0,9000.0,2400.0,Built Up area,4.0,5.0,3.0,Servant Room,4.0,12.0,North-East,Semi-Furnished,"['4 Wardrobe', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",4.0,2400.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0
3BHKFlatinSector103Gurgaon,Indiabulls Centrum Park3.7 ★,"Sector 103 Gurgaon, Gurgaon, Haryana",6500000.0,7541.0,1790.0,Unknown,3.0,3.0,3.0,Study Room,3.0,18.0,North-East,Semi-Furnished,"['3 Wardrobe', '6 Fan', '1 Exhaust Fan', '3 Geyser', '6 Light', '5 AC', '1 Chimney', '1 Modular Kitchen', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",5.0,1790.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0
3BHKFlatinSector109Gurgaon,SBTL Caladium,"Sector 109 Gurgaon, Gurgaon, Haryana",6500000.0,6679.0,2545.0,Unknown,3.0,3.0,3.0,Servant Room,9.0,19.0,North-East,Unfurnished,[],"['Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",5.0,2545.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.5
4BHKFlatinSector82Gurgaon,Vatika The Seven Lamps3.8 ★,"Sector 82 Gurgaon, Gurgaon, Haryana",6500000.0,6597.0,2425.0,Unknown,4.0,5.0,3.0,Servant Room,8.0,16.0,South-West,Unfurnished,Not Specified,"['Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",5.0,2425.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.8
3BHKFlatinSector60Gurgaon,Ireo Skyon4.0 ★,"Block D, Sector 60 Gurgaon, Gurgaon, Haryana",6500000.0,13125.0,2045.0,Built Up area,3.0,4.0,3.0,Servant Room,7.0,12.0,North-East,Semi-Furnished,"['3 Wardrobe', '4 Fan', '1 Exhaust Fan', '4 Geyser', '4 Light', '4 AC', '1 Modular Kitchen', '1 Curtains', 'No Bed', 'No Chimney', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Internet/wi-fi connectivity', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']",5.0,2045.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
2BHKFlatinSector85Gurgaon,Orris Carnation Residency3.7 ★,"504, Orris Carnation Residency Sector 85 Gurgaon, Sector 85 Gurgaon, Gurgaon, Haryana",5499000.0,5788.0,1115.0,Built Up area,2.0,2.0,2.0,Others,5.0,12.0,North-East,Unfurnished,Not Specified,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",4.0,1115.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.8
3BHKFlatinSector102Gurgaon,Emaar Gurgaon Greens4.1 ★,"Sector 102 Gurgaon, Gurgaon, Haryana",6500000.0,13690.0,1650.0,Carpet area,3.0,3.0,3.0,Servant Room,7.0,14.0,East,Unfurnished,Not Specified,"['Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Park', 'Piped-gas', 'Security Personnel', 'Internet/wi-fi connectivity', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']",5.0,1650.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.6
2BHKFlatinPalamVihar,Bestech Park View Residency3.9 ★,"Palam Vihar, Gurgaon, Haryana",6500000.0,8051.0,1565.0,Unknown,2.0,2.0,3.0,Study Room,7.0,14.0,South-East,Semi-Furnished,"['2 Wardrobe', '4 Fan', '2 Geyser', '5 Light', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Power Back-up', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",5.0,1565.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.4
4BHKFlatinSector107Gurgaon,M3M Woodshire4.0 ★,"901, Sector 107 Gurgaon, Gurgaon, Haryana",6500000.0,6141.0,2768.0,Unknown,4.0,5.0,3.0,Servant Room,9.0,14.0,South,Semi-Furnished,"['8 Fan', '1 Geyser', '10 Light', '6 AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",4.5,2768.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.666666666666667
3BHKFlatinSector22Gurgaon,Ambience Creacions,"101, Sector 22 Gurgaon, Gurgaon, Haryana",6500000.0,28101.0,2781.0,Carpet area,3.0,3.0,3.0,None,2.0,20.0,North-East,Fully-Furnished,"['1 Fan', '1 Fridge', '1 Geyser', '1 Stove', '1 Light', '2 AC', '1 Chimney', '1 Modular Kitchen', '2 Wardrobe', '2 Microwave', '1 Washing Machine', 'No Bed', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Sofa', 'No TV', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Water purifier', 'High Ceiling Height', 'False Ceiling Lighting', 'No open drainage around', 'Recently Renovated', 'Piped-gas', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",4.0,2781.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.5
2BHKFlatinSector103Gurgaon,Indiabulls Centrum Park3.7 ★,"5th, Sector 103 Gurgaon, Gurgaon, Haryana",6500000.0,8080.0,1423.0,Carpet area,2.0,2.0,3.0,Store Room,5.0,18.0,West,Semi-Furnished,"['2 Wardrobe', '3 Fan', '1 Exhaust Fan', '12 Light', '2 AC', '1 Modular Kitchen', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",5.0,1423.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0
3BHKFlatinSector99AGurgaon,Pareena Coban Residences,"Sector 99A Gurgaon, Gurgaon, Haryana",6500000.0,7260.0,1997.0,Unknown,3.0,5.0,3.0,"Servant Room,Others",11.0,20.0,Unknown,Semi-Furnished,"['3 Fan', '1 Exhaust Fan', '5 Light', '5 AC', '1 Modular Kitchen', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",4.0,1997.0,4.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,3.25
3BHKFlatinSector48Gurgaon,Parsvnath Green Ville3.9 ★,"801, Sector 48 Gurgaon, Gurgaon, Haryana",6500000.0,8376.0,1910.0,Built Up area,3.0,3.0,3.0,Others,8.0,11.0,North,Semi-Furnished,"['8 Fan', '1 Exhaust Fan', '3 Geyser', '3 Light', '1 Chimney', '1 Modular Kitchen', '3 Wardrobe', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",4.0,1910.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0
3BHKFlatinSector66Gurgaon,Emaar MGF The Palm Drive4.1 ★,"Sector 66 Gurgaon, Gurgaon, Haryana",6500000.0,14950.0,2000.0,Built Up area,3.0,3.0,3.0,Servant Room,7.0,17.0,East,Semi-Furnished,"['5 Fan', '1 Exhaust Fan', '3 Geyser', '1 Stove', '7 Light', '1 Modular Kitchen', '3 AC', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",5.0,2000.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0
3BHKFlatinSector102Gurgaon,Conscient Heritage Max4.3 ★,"Sector 102 Gurgaon, Gurgaon, Haryana",6500000.0,9783.0,1942.0,Unknown,3.0,4.0,3.0,Servant Room,20.0,26.0,North-East,Semi-Furnished,"['1 Geyser', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Modular Kitchen', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",5.0,1942.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0
3BHKFlatinSector65Gurgaon,Emaar MGF Emerald Estate3.8 ★,"Sector 65 Gurgaon, Gurgaon, Haryana",6500000.0,12544.0,1395.0,Carpet area,3.0,3.0,3.0,Servant Room,10.0,12.0,North-East,Semi-Furnished,"['1 Exhaust Fan', '3 Geyser', '7 Light', '1 Chimney', '1 Modular Kitchen', '3 Wardrobe', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fan', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'Bank Attached Property', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",4.0,1395.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.2
3BHKFlatinSector90Gurgaon,DLF Regal Gardens3.9 ★,"Sector 90 Gurgaon, Gurgaon, Haryana",6500000.0,7150.0,1818.0,Built Up area,3.0,3.0,3.0,None,7.0,29.0,South,Unfurnished,Not Specified,"['Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'No open drainage around', 'Piped-gas', 'Internet/wi-fi connectivity', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",5.0,1818.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.5
3BHKFlatinSector67Gurgaon,Ireo Victory Valley4.1 ★,"Golf Course Extension Road, Sector 67 Gurgaon, Gurgaon, Haryana",6500000.0,12235.0,2411.0,Carpet area,3.0,3.0,3.0,Servant Room,10.0,51.0,North-West,Fully-Furnished,"['1 Water Purifier', '6 Fan', '1 Exhaust Fan', '3 Geyser', '1 Stove', '16 Light', '1 Modular Kitchen', '1 Curtains', '7 AC', '1 Chimney', '3 Wardrobe', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",5.0,2411.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.5
3BHKFlatinSector67Gurgaon,M3M Merlin3.7 ★,"Golf Course Extension Road, Sector 67 Gurgaon, Gurgaon, Haryana",6500000.0,14418.0,2358.0,Carpet area,3.0,4.0,3.0,Servant Room,16.0,21.0,North-West,Fully-Furnished,"['1 Water Purifier', '7 Fan', '1 Exhaust Fan', '4 Geyser', '1 Stove', '18 Light', '1 Modular Kitchen', '1 Curtains', '7 AC', '1 Chimney', '3 Wardrobe', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",4.0,2358.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.2
